month,yhat,yhat_lower,yhat_upper,trend,yearly
2023-06-01,192.13948774171604,159.48929759401875,223.55898272229075,187.193281334761,4.946206406955039
2023-07-01,203.0976514376735,171.52663915933118,235.44377514029068,187.94035476892947,15.157296668744024
2023-08-01,185.8154863163253,155.01691353925332,217.15559592324007,188.71233065090357,-2.8968443345782706
2023-09-01,190.35187798956093,158.03296694689746,222.29090226488645,189.48430653287764,0.867571456683307
2023-10-01,179.25770917941819,149.132745085302,212.92314214018393,190.2313799670461,-10.973670787627926
2023-11-01,195.2865418720777,161.58497632759827,225.64285326820246,191.00335584902018,4.283186023057521
2023-12-01,202.26241892562365,168.54363977100297,234.16587379358288,191.75042928318865,10.511989642434996
2024-01-01,186.82391911380586,153.83449697192242,219.4736791151076,192.52240516516278,-5.698486051356921
2024-02-01,186.88403757899073,154.75732242009238,219.22120026091787,193.29438104713685,-6.410343468146128
2024-03-01,189.85972647859168,157.51405994047806,220.83798115180244,194.01655203349972,-4.1568255549080275
2024-04-01,200.99142764303897,170.97217193268176,233.73335433801032,194.7885279154738,6.20289972756517
2024-05-01,189.25838954216997,158.33061614431597,221.0692126999816,195.5356013496423,-6.277211807472331
2024-06-01,202.92014739593068,170.96573788779017,236.24869596059156,196.30757723161634,6.612570164314344
2024-07-01,201.55731301284314,168.98223428885993,233.13334002508867,197.05465066578483,4.5026623470582985
2024-08-01,205.75610185372224,172.68503020978582,236.08937921970823,197.8266265477589,7.929475305963323
2024-09-01,190.30060213531965,157.92543957037816,220.93178866920442,198.598602429733,-8.29800029441337
2024-10-01,194.53328506293823,162.07025774526312,226.97371472763493,199.34567586390148,-4.812390800963242
2024-11-01,208.61214847529817,175.4664617728142,242.34292089621877,200.11765174587555,8.494496729422615
2024-12-01,206.32378612775898,173.93397761762367,237.77570568197714,200.86472518004402,5.459060947714946
2025-01-01,197.54297508615966,166.610963715029,231.01722329636743,201.63670106201815,-4.093725975858495
2025-02-01,192.22413086172003,161.63459557090715,226.79335405542216,202.4086769439922,-10.184546082272167
2025-03-01,199.9275143157258,169.14868564187353,229.9727795655425,203.10594548254946,-3.1784311668236542
2025-04-01,206.47822077855366,172.26706929768062,240.79159373131338,203.87792136452353,2.6002994140301414
2025-05-01,199.3042173580665,166.54425273594654,231.7806988331636,204.624994798692,-5.3207774406255055
2025-06-01,211.41408080662828,177.5705645310555,243.4723646888947,205.3969706806661,6.017110125962173
2025-07-01,214.23615748494308,183.15401192136636,245.4272838246625,206.1440441148346,8.09211337010849
2025-08-01,211.25603616324184,178.87731827093387,244.01435956842386,206.91601999680864,4.340016166433208
2025-09-01,202.44236050072982,168.97797516078828,237.9212169896206,207.68799587878274,-5.245635378052925
2025-10-01,201.60829242973946,168.7392889811884,231.82976576813635,208.4350693129512,-6.8267768832117515
2025-11-01,216.2583270932596,182.55480197258248,249.97723049521827,209.2070451949253,7.05128189833429
2025-12-01,217.07496335819081,185.7001273926108,249.68095609053194,209.95411862909378,7.120844729097032
2026-01-01,206.09007433805567,174.31800804829922,237.61924542423378,210.72609451106786,-4.63602017301217
2026-02-01,202.56197088618336,171.3946009695125,237.19698947016028,211.49807039304198,-8.936099506858623
2026-03-01,209.92915762799623,177.62002594598138,243.62499506003564,212.1953389315992,-2.2661813036029517
2026-04-01,211.95486651495847,179.07861424223702,245.1762590403381,212.9673148135733,-1.012448298614839
2026-05-01,209.40531635137748,177.58758613206092,241.4865493550549,213.71438824774177,-4.309071896364283
2026-06-01,219.94821415024305,186.92381941646784,251.42389545938275,214.48636412971587,5.461850020527173
2026-07-01,226.87815872738489,195.6205452868131,260.59712390812336,215.2334375638843,11.64472116350058
2026-08-01,216.7358547973578,182.5494584537572,248.70206027967436,216.0054134458584,0.7304413514993906
2026-09-01,214.58761040401384,182.92685925284744,243.47238116973506,216.77738932783248,-2.1897789238186367
2026-10-01,208.643235372508,173.8635545407664,241.25322271915405,217.52446276200098,-8.881227389492985
2026-11-01,223.94337359889408,191.72356177135808,255.62968867394412,218.29643864397505,5.646934954919018
2026-12-01,227.8491429512223,197.24068562118447,261.55692343572645,219.0435120781435,8.805630873078787
